rightUp,rightHip,rightHand,rightLeg,leftUp,leftHip,leftHnad,leftLeg,frame,workout
85.25842635870544,165.7126066796803,171.22576197497204,171.93289071181752,-90.37588475700461,192.37088924559023,189.10487971463763,191.6963305965189,-1,0
87.56267343817272,165.5509533682361,170.94591187463004,171.73998410389717,-94.26700783130414,192.35412964881257,188.58425577254576,190.90555352589226,-1,0
89.8728772971601,165.4148946892647,169.29179718986992,171.721478058065,-95.45890365527676,191.90737212960298,188.65806763453182,190.25806791860015,-1,0
92.51276225941652,165.17334067638788,170.21927556463535,171.49721456329792,-97.91074803623793,191.45551253221163,186.66875790229977,189.34054499808977,-1,0
94.62222354636624,164.9013366215951,169.23554607192114,171.91819257333702,-98.80084736703097,190.88984950953446,188.0133679277163,189.21476608399863,-1,0
96.59544673146169,164.74374701843624,169.64912649812462,171.99360619833658,-100.89166781062382,190.74577341434758,-170.75899883161094,188.58589824261037,-1,0
98.30501294469418,164.59999329847352,169.81531012795688,171.87332343772385,-101.98354126901471,190.6931337532364,-170.19915583961318,188.35392685145828,-1,0
100.92443977777832,164.54306077202745,170.64867606985976,171.89544621452262,-103.21513240302755,190.6436545925383,-169.94424596666846,188.0981877357094,-1,0
102.64089821902783,164.59740428036014,171.72379823619832,171.89142919606311,-104.86458575061418,190.57077370307758,-170.5522933320046,188.08800736234372,-1,0
103.53807759985376,164.5731715291565,171.6703728029555,171.98655648814264,253.3641186850164,190.48709513010897,-172.50377333488058,188.08835058081596,-1,0
104.32085032169418,164.5227620270302,-188.26336340408005,171.99167758842373,253.25116670030903,190.35945328629853,-171.6788580660729,188.22841083789805,-1,0
105.05615554250035,164.51690908505847,-187.81924709500558,171.7630226039067,252.80645681183682,190.25980470556107,-171.6179910690671,188.4105395864695,-1,0
106.08638200476425,164.53736227350092,-187.4946121724228,171.428272323627,252.48774527402435,190.0298876466816,-171.53884797330832,188.51648344296817,-1,0
106.2664990568295,164.56434275023318,-188.2538573722384,171.36436108229537,252.70175121002254,189.88454969132763,-170.5041522862346,188.52164951113846,-1,0
106.75835205789994,164.53227407760545,-188.1942307055182,171.31312722104312,252.8742124052506,189.57816503489613,-170.27655510190368,188.65700504521234,-1,0
107.32466162603318,164.36402634331358,-187.86552702066405,171.369737293289,252.89121606157846,189.28198312774154,-170.21948055953555,188.70411829842138,-1,0
107.29330092492498,164.29338696733427,-188.20299921747642,171.6043927539714,253.04754773893342,189.17735218348565,-169.60608241329248,188.3438688171266,-1,0
107.19295429835955,164.2322776050295,-188.12663989334231,171.7407865616229,253.29620534539328,189.24636341572605,-169.35466475847983,187.88414384114606,-1,0
107.02228780495535,164.19281144933265,-187.65794821354405,172.00007546119141,253.65136992785813,189.36061639386998,-169.8996707214057,187.49519564348407,-1,0
106.82776737062436,164.17614773981032,-187.2064854931917,172.11075817877057,253.88804309070662,189.466935125677,-170.09584629776938,187.18112499525915,-1,0
106.75841377400153,164.15760326915526,-186.96172538750986,172.37490022844796,254.103479198597,189.49008956393615,-170.33078007921978,187.07074631920753,-1,0
104.78948634976398,164.11451998771827,-190.15045034429176,172.75172906700632,254.22139031851373,189.58680621867845,-170.23657385347985,186.85310468313506,-1,0
103.78231664842275,164.0360966909392,169.16656286295205,172.94552191222223,254.735819873545,189.65238192224834,-171.75234553332982,186.6095976008169,-1,0
101.64582685931677,163.81022121067045,167.5036686883001,173.01078197137753,-103.06516595777777,189.77256553802158,-170.68873872871168,186.37367899768256,-1,0
100.1339224164346,163.57539877071045,168.6516610664649,173.11783856544596,-100.73510170823035,189.81321284937266,-170.23646025236104,186.13893778081425,-1,0
97.92592453360439,163.504985190951,168.81108185092296,173.12942646289156,-98.4390720379273,189.8993141521493,-170.1699652656584,185.99127196243268,-1,0
95.20072095684701,163.43862888400514,169.04963508103896,173.1174823352375,-96.5294677853936,189.74412074245322,188.0341160240959,185.87858950713724,-1,0
93.12914570500173,163.38944955499088,169.0046226239874,172.98747337667066,-93.76666298382716,189.49332863355824,187.97512631770934,185.7798676030859,-1,0
90.19324154707078,163.34169795371994,169.79539338427847,172.51056777237167,-91.0793704571443,189.4688879425504,188.84039233227747,185.54132610148503,-1,0
86.9442071990564,163.34181083579168,168.86309050297447,172.46531470463194,-87.48216917742454,189.68764962153003,189.2196603435418,185.23524518732205,-1,0
83.54439602189859,163.307990998695,166.58121328539775,172.57763214799746,-84.52442611205277,190.01288806962236,190.08361814102182,185.15743388897366,-1,0
81.28432386153708,163.2904477455533,168.55897769307035,172.60282086108268,-80.42568681976718,190.40674535905586,191.47120222754035,184.9952021053845,-1,0
78.60314362209738,163.31949103198343,171.9617504627009,172.5089637365836,-75.70382848066208,189.73041045275014,190.46106811755672,185.19185399457712,-1,0
74.9995739770573,163.23910538046735,171.47520672114388,172.1463258158147,-71.8677874732817,189.64118819525885,188.99421122628047,185.442135404907,-1,0
68.89219569194941,163.25431566897151,169.1068626589986,171.90733954344807,-65.80072385439715,189.59286188785723,190.3074918094226,185.55299305764072,-1,0
65.09998813052424,163.15304550856288,170.59836470832,172.16853552903535,-60.545409009971266,189.47605275951454,189.53251291961223,185.55722384601899,-1,0
60.0755452448663,163.28003942216225,171.55030102795376,172.57379496440703,-55.6035258790472,189.51305412238864,186.6590682633342,185.5697810905434,-1,0
53.5785610325253,163.4776783823847,171.19924492911767,173.06003113032747,-50.63019042760706,189.8713847210186,186.5906155337104,185.0286616732494,-1,0
46.723530454458576,163.82420907240348,170.59372983028365,173.24565623900043,-46.084944919825986,190.3405532923552,183.50193483358566,184.45411408487257,-1,0
41.76679151424677,163.83705931700823,173.0773446199706,173.49375485582058,-41.80221473705818,190.25407967219485,174.82102617028104,184.47365767693145,-1,0
36.80863539289912,163.32571137285146,177.99386909072763,174.43172046661542,-37.807243350860105,189.6311460082974,170.760799122401,184.59007365237682,-1,0
33.409913313976084,162.71210325718178,183.86757826060426,175.658745274265,-34.29571779073285,189.31626242465563,170.7855044443409,184.67951661649732,-1,0
29.671642366352412,162.52369754710958,187.76067578019496,176.14683119592837,-33.42538072511889,188.84003885957998,165.4961120061577,184.583940267237,-1,0
29.083915289614435,162.22710820470607,191.4983597404151,176.77282723578782,-32.42595974575567,189.0160003525056,164.1258214348472,183.89317221406193,-1,0
29.069737994795357,161.97650863967758,189.65613101280329,177.4726116326695,-32.39453902929754,189.01907762983876,164.39537276007138,183.9138637173111,-1,0
28.76889982146106,161.94441475375615,184.9752451506172,177.58050193022285,-32.78926437436187,188.9674646005643,167.92386129095627,183.98445445125762,-1,0
30.364878787719196,162.00594031210795,179.915209241268,177.54006700135633,-34.26731175458101,188.95382522592217,171.93245457728912,184.0080173734957,-1,0
31.793236208432997,162.01202000377057,177.0016131206727,177.64528301197254,-35.78520736705417,189.0280666711296,171.45717341272737,184.3709174926601,-1,0
34.82578875501724,162.44618824918342,164.54659559287106,177.3934224221192,-38.442877907385714,189.92649481326077,186.85155527499776,184.50635680820074,-1,0
40.72704634386018,162.84477777531086,163.5961445912741,177.18607856160136,-44.973276508270565,190.6925373983441,189.92784739572014,184.5734539290055,-1,0
49.53583707625664,163.20175729687443,166.98680170704887,176.39553758180446,-50.45223909474311,191.04779205335112,192.97821149903476,184.913732654204,-1,0
57.25110157422391,162.9893339617677,168.36113467946996,176.11462115613747,-56.56848387794133,190.79893834411263,194.12719948961345,185.65984208649948,-1,0
62.8688077983308,163.06479570997897,169.4945040998945,175.81127130886435,-62.617479138083965,190.85964043689197,193.38948060056595,185.89983211684466,-1,0
68.75077704009468,163.04728248069065,170.47745158201724,175.37022370161125,-69.39486559719292,191.21936884759663,190.69920385096648,185.85585331237962,-1,0
74.34478837041323,163.29940753575525,173.0117448985218,174.57118909571707,-74.48223614015082,191.51467880503688,190.64338413652243,185.720407299671,-1,0
77.23718523694674,163.8046966040813,170.6453503362812,173.9201545992922,-79.45388942526337,191.7864718196563,192.01172499589362,185.87063360258256,-1,0
80.1222434048532,163.8225210862044,167.8125544720387,173.48013566844546,-85.08497905521277,191.95082879621958,188.1124980149006,185.81370636040174,-1,0
83.79731071973862,163.56585189293122,168.55978020384617,173.03420513310564,-88.29574127792252,192.06773775588198,187.70871561091934,185.77118971506337,-1,0
87.68702377897488,163.11197241887925,170.96907645039641,172.70057521883106,-91.29685828748121,191.4364636215683,185.4373157103405,185.87451864870542,-1,0
91.36181492475063,162.87026672300078,172.24295995511486,172.59134170555484,-93.74040341167488,190.98965912528885,186.08808937481928,185.80024995654998,-1,0
93.33006059538872,162.80314552189918,169.52797500226788,172.5988845615165,-95.3376031480391,190.82709017080794,186.07532564381853,185.6056339591345,-1,0
95.87635132972012,162.5756952916657,169.58649934870257,172.73639743461092,-96.90309956015601,190.5619938276299,186.70647908863435,185.44163664036964,-1,0
97.42604033986639,162.4822087161344,169.22108278269934,173.11137166604217,-98.19327003033719,190.4428632995769,187.4118771835801,185.13876914422357,-1,0
99.79859276092597,162.397451327652,170.82111491319742,173.3464819596554,-99.97677524491029,190.26555887005102,-172.3653134329746,185.02774473161375,-1,0
102.85880697278402,162.313965077206,172.76082140397452,173.55216287415405,-101.70483778720227,190.20490684692314,-172.31141830240685,185.015767417872,-1,0
104.33840102665768,162.3275249394582,173.30977091777922,173.61554729204312,-102.75262327271547,190.09574040895077,-172.09970368056983,184.95540987930747,-1,0
105.29404409897698,162.17516178529954,173.6033867169202,174.04715918715374,-103.94956318512506,189.9268891018512,-172.19508804378592,184.9928257823456,-1,0
106.22069489994297,161.97531166311674,-185.87491720014503,174.65176175424838,-104.90352044505185,189.91000352364097,-172.58586716097864,185.02335126619522,-1,0
106.4708088297199,162.0077923914599,-185.4057387031246,174.96705902989996,254.04629484917317,189.94961193360854,-173.5729179348842,184.90902606501004,-1,0
106.7870904767478,161.8698423658292,-185.17085841582974,175.38449488144084,253.4973264864049,190.02068630849163,-173.65966099087,184.6330812108115,-1,0
106.99112724705594,161.88525522312628,-186.124748499266,175.41588079129653,253.41314445250416,190.27890880589018,-173.01721883702695,184.12758765708742,-1,0
107.43744873425277,161.881159075495,-186.75236016820614,175.06218721064613,253.57226848511974,190.3784025329571,-171.69594072098081,183.82860492711663,-1,0
107.42223639347345,161.89038651371018,-188.01347557974793,175.00809755416043,253.43959091017254,190.2994196108768,-170.2543286821264,183.83311528746083,-1,0
107.61010233994176,161.87913863029837,-188.23348385341077,175.09441172497873,253.3170417478883,190.13509804115665,-170.02044769648322,183.8471773846037,-1,0
107.63254979469394,161.84654503826178,-188.26621664611307,175.27802463194757,253.54726992453607,190.02947510229805,-169.68143395925892,183.74281844011614,-1,0
107.46490180535955,161.88248113765243,-188.85891563796378,175.4461379544136,253.94063228136264,190.12226680931033,-169.2903950687742,183.53526136743045,-1,0
107.28382108063451,161.88182492780808,-188.81291931371464,175.63328389852072,254.33771209063113,190.11291917880706,-169.6743714233288,183.4284519773499,-1,0
107.22811734943969,161.90859173462525,-187.93838108752556,175.6795293892646,254.52744361235773,190.07465886443745,-170.206344776729,183.40153660886727,-1,0
107.01491435412741,161.98857202765518,-187.74452786602782,175.62430078015979,254.68617482272356,190.0977817388611,-170.56735470997887,183.37324104102774,-1,0
106.11528505876983,162.04028825511628,-188.588622375128,175.55209078069478,254.70413377021978,190.19314387943817,-170.71047658099357,183.2824997321949,-1,0
105.00551985497907,162.04752524588534,-188.8207752664267,175.53992206182656,-104.5097607734325,190.29758114378467,-171.44467117647383,183.11585819540278,-1,0
103.52954730329994,162.0586435084505,170.24432420943228,175.52951092641948,-102.77236764755527,190.40060723263713,-170.88816721116487,182.98392254358475,-1,0
101.81892336867077,162.02846718626353,169.4804819277629,175.46688630285814,-101.18746935050173,190.5159193316582,-171.08167942444948,182.7974460855553,-1,0
99.35040444159719,162.10657407024672,168.89647771675538,175.50654532754857,-99.10932964521227,190.62753807261282,-170.47050467399333,182.72715375343176,-1,0
96.76496882025445,162.1156607139007,167.73804878785737,175.36652240824617,-97.02118512749365,190.799434456626,-170.41284025166016,182.6927037949747,-1,0
95.10017766066312,162.41141339378015,169.73585041729115,175.00690337321544,-95.54201304117058,190.8268945471322,188.79368628101025,182.70732426688892,-1,0
92.85933316239,162.45474263087522,169.10215946223764,174.8987791744283,-93.75036813307412,190.88838885335423,188.46453423681305,182.7385721794598,-1,0
91.08845671502442,162.57657256990154,169.67464837370085,174.63439651589502,-92.48856165669747,190.99320138548032,188.34550905563097,182.72467600812377,-1,0
88.59980054048408,162.73021944195546,171.3453629110157,174.2569873254521,-90.60103226460879,191.2206484010835,187.44919336682867,182.72191540183306,-1,0
85.37068507182933,162.82946916101434,169.39042411379165,174.51453128012164,-88.1064075311065,191.57528377761957,188.45469627125408,182.7928595910682,-1,0
82.07288556403162,163.11133488478092,166.8139108413508,174.53740004807756,-85.70363809504201,192.09525823336395,189.8500920749648,182.97326984226865,-1,0
79.9334634446329,163.35308303890068,167.83227743418638,174.32824375917502,-82.62500779753111,192.36629366347992,191.78319126450762,183.53304797379215,-1,0
77.2093403241405,163.67899685157238,169.2606058215189,173.97607102424448,-80.10230692700412,192.40427308259456,191.0814986228992,184.18875705374316,-1,0
74.49612680914366,163.91287553602217,170.50460637922203,173.94111079162275,-76.94377542882083,192.513378200021,189.39571286084808,184.46582711199414,-1,0
69.70830539969468,164.13160491939934,168.2194028854063,174.01891199698264,-73.49173792088827,192.92080449993864,189.1516872554062,184.43462090049013,-1,0
64.2014755421971,164.4025383174648,165.7384049678318,174.14196556195222,-68.484372847982,192.90630146468632,190.68225655275504,184.6776027438972,-1,0
60.38906452533048,164.25051035281916,166.32349331287705,174.42048494975987,-63.91672642481043,192.62372120581972,190.7591992970281,185.20353570448506,-1,0
56.4898753328787,164.34459179069256,167.4850290679697,174.4625234224443,-59.49220223038042,192.5633292010478,188.13826515371025,185.50414460598677,-1,0
50.898773875869836,164.63055046791573,166.84169191772926,174.39103999862616,-54.296517183925154,192.93204821690773,190.2435581848867,185.35885291781355,-1,0
45.27425816284103,165.1541293044479,166.80629070657335,174.21079263505206,-49.857486780818284,193.54831316638192,189.0215356916064,184.8247686965876,-1,0
41.37172970773506,165.37172984220095,167.7566979581265,174.29338242598791,-47.20626302458524,193.79907338386332,183.88716197726964,184.22577988008035,-1,0
36.46236692458624,165.17332413285598,168.34482849925377,174.80981544816285,-42.2076909833212,193.73227406082611,179.03150168849058,184.0028958482105,-1,0
33.751791758346215,165.01179600628964,174.54402168701642,175.1569878973717,-38.48789571970754,193.3696627279512,175.32835124390604,184.0793669782994,-1,0
30.092656104937316,165.0867970615258,179.37161282542323,175.3668720774996,-36.33348878041005,192.5333905152891,170.27996158985957,184.00640574584898,-1,0
28.023899407873568,165.11505763544648,183.14443733017453,175.67432240796106,-34.68910387320378,191.7201902269181,165.35511331281307,184.33790672113747,-1,0
27.973190712965703,164.8565357564087,185.963883198814,176.28443163676155,-33.983209713469876,191.12033317421728,162.67039721534528,184.256516575005,-1,0
27.548504912603647,164.55853683508718,185.8960392630389,176.53369072407932,-33.941023997949,190.49563869370203,161.36695966820028,184.50953926008023,-1,0
27.530898034066546,164.56096742148753,182.3422819687034,176.57113441317102,-34.08246568646229,190.50916170876195,161.55728748907075,184.46264296994647,-1,0
28.81336036435253,165.03524725635816,179.2813798371641,176.41358636671438,-34.525000435473245,190.8327824798527,164.87409577784805,184.2571700120788,-1,0
29.898675455230336,165.11806257448,177.5104664819366,176.5013208251192,-35.219746911392775,191.1999083910368,168.25411002141433,184.01660179680928,-1,0
30.848411942804095,165.26224225526587,174.03266740507468,176.52863308143998,-35.92053997447761,191.8544579534537,171.06088875284172,183.63103520364672,-1,0
33.86926535617947,165.56066427098796,168.49458851681587,176.37887087782548,-36.82543730395832,193.27905861741792,178.13072069491736,182.90867103587343,-1,0
37.034031709189826,165.6261398860902,163.28168246656637,176.15874966468846,-40.02997269754698,193.81700555373115,185.56979318533763,182.5870765254134,-1,0
42.2833406229252,165.79281762365062,163.7208056641473,175.9361333744599,-45.2403763361845,194.22890227493176,188.1430187032282,182.42245583709294,-1,0
49.040885064193944,165.61397052710774,164.22581466346168,175.99818097354262,-50.77318786704383,194.32292602806956,189.22740373449238,182.44137925760057,-1,0
55.46895702914984,165.50758882778592,167.10223447346306,175.89955412032634,-56.50186649940207,194.5557239564172,188.2291850728919,182.31999115837178,-1,0
61.029163350454894,165.51528159597237,168.93243593801338,175.84473232122167,-62.1104099180804,194.95030974449395,190.5030939859098,182.2754721115049,-1,0
66.05740022202733,165.50516407014462,170.77266895481674,175.65066552858607,-66.77594891275042,194.9970761817264,191.01101841542604,182.4216731452848,-1,0
71.59604759917032,165.37764429453136,172.33987040400405,175.18479500338077,-72.48720485533921,194.81506853731332,188.99358411112158,182.61203147945102,-1,0
75.62878168541835,165.59264926672506,172.3203142191808,174.71953138946031,-76.78687799699021,194.4674095929341,189.60174694853205,182.92770868311146,-1,0
78.59472827270244,165.56102440758804,169.8193742949942,174.424337646609,-81.52780749431685,194.36102201556608,189.8475807045647,183.19344573116783,-1,0
81.8203262280115,165.3733008515642,169.3355655768335,173.99211266963997,-86.15718396240344,194.2888939063994,188.20416644998267,183.45983321905962,-1,0
85.06503271572474,165.7019174909608,172.1586547482898,173.20796515004054,-89.74939013125032,194.32743689259522,186.57128459049906,183.34544865590254,-1,0
87.54474782983289,165.70490417571793,172.16553204331183,172.81082112960075,-92.66467156620067,193.65401982242759,185.23917233266334,183.53981011925964,-1,0
90.06279807759942,165.5594981515229,170.90213326644465,172.99963011057514,-95.19077095672498,193.38422507894572,186.8572729055855,183.58615820778226,-1,0
91.59543675730876,165.40916021665907,169.89720792590734,173.17354672636077,-96.9841383514256,193.32328805029286,186.37429961868744,183.61323946496563,-1,0
93.39195295209859,165.1768525484052,168.99199070950291,173.31539717381608,-99.17610114820245,193.1117205015554,186.37645743637773,183.75211319619046,-1,0
94.43437523604123,165.1908942580783,167.90904924546737,173.34064612622367,-100.24865486093783,192.94650154151398,-172.07058928223236,183.893837167971,-1,0
95.57438144468489,165.2176681490653,167.70311891267264,173.35705055605698,-102.32423311705794,192.87149487541436,-171.38520034304605,183.66201379290393,-1,0
97.94670744748744,165.1445874801641,168.18471174935124,173.55797047466916,-103.86854896822612,192.71236347973297,-171.57686239560246,183.65539801381587,-1,0
100.80326810549116,164.98633375125993,170.66207671710683,173.907378699507,-106.11062550587206,192.6503118755233,-172.8343288107138,183.56378141686451,-1,0
101.82836967092344,164.96647326112588,170.83611203008968,174.07827003730424,252.5322124483226,192.5917577922567,-172.95396232659482,183.5910402981,-1,0
103.23174334086106,164.79362231399958,-188.87661505875144,174.48871337868022,251.7830242364489,192.49130579703694,-171.27046939069197,183.93542997390296,-1,0
104.8988275844811,164.59259259667203,-187.3070141502422,175.06384102057885,251.3159477689387,192.43509828342496,-170.46395781266787,184.16663760313943,-1,0
105.15138838813661,164.54996792508783,-188.30958946441794,175.32257337791845,250.66204003606438,192.35438316853865,-170.23810126271195,184.22232317361411,-1,0
104.99112301849848,164.337459292202,-190.25246269871602,175.52904502686016,250.37528903943488,192.16904969084288,-169.289864913358,184.2746251141586,-1,0
